Post injection (days),Porosity,Permeability,Thickness,Salinity,depth,Residual gas saturation,Injection rate (ton/day),RTI,STI
112785,0.179,7.09,350,35000,2490,0.05,1508.76,0.4639,0.2633
113150,0.179,7.09,350,35000,2490,0.05,1508.76,0.4641,0.2634
113515,0.179,7.09,350,35000,2490,0.05,1508.76,0.4643,0.2636
113880,0.179,7.09,350,35000,2490,0.05,1508.76,0.4646,0.2638
114245,0.179,7.09,350,35000,2490,0.05,1508.76,0.4648,0.2639
114610,0.179,7.09,350,35000,2490,0.05,1508.76,0.465,0.2641
114975,0.179,7.09,350,35000,2490,0.05,1508.76,0.4653,0.2642
115340,0.179,7.09,350,35000,2490,0.05,1508.76,0.4655,0.2644
115705,0.179,7.09,350,35000,2490,0.05,1508.76,0.4657,0.2645
116070,0.179,7.09,350,35000,2490,0.05,1508.76,0.466,0.2647
116435,0.179,7.09,350,35000,2490,0.05,1508.76,0.4662,0.2649
116800,0.179,7.09,350,35000,2490,0.05,1508.76,0.4664,0.265
117165,0.179,7.09,350,35000,2490,0.05,1508.76,0.4667,0.2652
117530,0.179,7.09,350,35000,2490,0.05,1508.76,0.4669,0.2653
117895,0.179,7.09,350,35000,2490,0.05,1508.76,0.4671,0.2655
118260,0.179,7.09,350,35000,2490,0.05,1508.76,0.4674,0.2657
118625,0.179,7.09,350,35000,2490,0.05,1508.76,0.4676,0.2658
118990,0.179,7.09,350,35000,2490,0.05,1508.76,0.4678,0.266
119355,0.179,7.09,350,35000,2490,0.05,1508.76,0.4681,0.2661
119720,0.179,7.09,350,35000,2490,0.05,1508.76,0.4683,0.2663
120085,0.179,7.09,350,35000,2490,0.05,1508.76,0.4685,0.2664
120450,0.179,7.09,350,35000,2490,0.05,1508.76,0.4688,0.2666
120815,0.179,7.09,350,35000,2490,0.05,1508.76,0.469,0.2668
121180,0.179,7.09,350,35000,2490,0.05,1508.76,0.4692,0.2669
121545,0.179,7.09,350,35000,2490,0.05,1508.76,0.4695,0.2671
121910,0.179,7.09,350,35000,2490,0.05,1508.76,0.4697,0.2672
122275,0.179,7.09,350,35000,2490,0.05,1508.76,0.4699,0.2674
122640,0.179,7.09,350,35000,2490,0.05,1508.76,0.4702,0.2676
123005,0.179,7.09,350,35000,2490,0.05,1508.76,0.4704,0.2677
123370,0.179,7.09,350,35000,2490,0.05,1508.76,0.4706,0.2679
123735,0.179,7.09,350,35000,2490,0.05,1508.76,0.4708,0.268
124100,0.179,7.09,350,35000,2490,0.05,1508.76,0.4711,0.2682
124465,0.179,7.09,350,35000,2490,0.05,1508.76,0.4713,0.2683
124830,0.179,7.09,350,35000,2490,0.05,1508.76,0.4715,0.2685
125195,0.179,7.09,350,35000,2490,0.05,1508.76,0.4718,0.2687
125560,0.179,7.09,350,35000,2490,0.05,1508.76,0.472,0.2688
125925,0.179,7.09,350,35000,2490,0.05,1508.76,0.4722,0.269
126290,0.179,7.09,350,35000,2490,0.05,1508.76,0.4725,0.2691
126655,0.179,7.09,350,35000,2490,0.05,1508.76,0.4727,0.2693
127020,0.179,7.09,350,35000,2490,0.05,1508.76,0.4729,0.2694
127385,0.179,7.09,350,35000,2490,0.05,1508.76,0.4732,0.2696
127750,0.179,7.09,350,35000,2490,0.05,1508.76,0.4734,0.2698
128115,0.179,7.09,350,35000,2490,0.05,1508.76,0.4736,0.2699
128480,0.179,7.09,350,35000,2490,0.05,1508.76,0.4739,0.2701
128845,0.179,7.09,350,35000,2490,0.05,1508.76,0.4741,0.2702
129210,0.179,7.09,350,35000,2490,0.05,1508.76,0.4745,0.2704
129575,0.179,7.09,350,35000,2490,0.05,1508.76,0.4748,0.2706
129940,0.179,7.09,350,35000,2490,0.05,1508.76,0.4752,0.2708
130305,0.179,7.09,350,35000,2490,0.05,1508.76,0.4755,0.2709
130670,0.179,7.09,350,35000,2490,0.05,1508.76,0.4759,0.2711
131035,0.179,7.09,350,35000,2490,0.05,1508.76,0.4762,0.2713
131400,0.179,7.09,350,35000,2490,0.05,1508.76,0.4766,0.2715
131765,0.179,7.09,350,35000,2490,0.05,1508.76,0.4769,0.2717
132130,0.179,7.09,350,35000,2490,0.05,1508.76,0.4773,0.2718
132495,0.179,7.09,350,35000,2490,0.05,1508.76,0.4776,0.272
132860,0.179,7.09,350,35000,2490,0.05,1508.76,0.478,0.2722
133225,0.179,7.09,350,35000,2490,0.05,1508.76,0.4784,0.2724
133590,0.179,7.09,350,35000,2490,0.05,1508.76,0.4787,0.2726
133955,0.179,7.09,350,35000,2490,0.05,1508.76,0.4791,0.2727
134320,0.179,7.09,350,35000,2490,0.05,1508.76,0.4794,0.2729
134685,0.179,7.09,350,35000,2490,0.05,1508.76,0.4798,0.2731
135050,0.179,7.09,350,35000,2490,0.05,1508.76,0.4801,0.2733
135415,0.179,7.09,350,35000,2490,0.05,1508.76,0.4805,0.2735
135780,0.179,7.09,350,35000,2490,0.05,1508.76,0.4808,0.2736
136145,0.179,7.09,350,35000,2490,0.05,1508.76,0.4812,0.2738
136510,0.179,7.09,350,35000,2490,0.05,1508.76,0.4815,0.274
136875,0.179,7.09,350,35000,2490,0.05,1508.76,0.4819,0.2742
137240,0.179,7.09,350,35000,2490,0.05,1508.76,0.4822,0.2744
137605,0.179,7.09,350,35000,2490,0.05,1508.76,0.4826,0.2745
137970,0.179,7.09,350,35000,2490,0.05,1508.76,0.4829,0.2747
138335,0.179,7.09,350,35000,2490,0.05,1508.76,0.4833,0.2749
138700,0.179,7.09,350,35000,2490,0.05,1508.76,0.4836,0.2751
139065,0.179,7.09,350,35000,2490,0.05,1508.76,0.484,0.2753
139430,0.179,7.09,350,35000,2490,0.05,1508.76,0.4843,0.2755
139795,0.179,7.09,350,35000,2490,0.05,1508.76,0.4847,0.2756
140160,0.179,7.09,350,35000,2490,0.05,1508.76,0.485,0.2758
140525,0.179,7.09,350,35000,2490,0.05,1508.76,0.4854,0.276
140890,0.179,7.09,350,35000,2490,0.05,1508.76,0.4858,0.2762
141255,0.179,7.09,350,35000,2490,0.05,1508.76,0.4861,0.2764
141620,0.179,7.09,350,35000,2490,0.05,1508.76,0.4865,0.2765
141985,0.179,7.09,350,35000,2490,0.05,1508.76,0.4868,0.2767
142350,0.179,7.09,350,35000,2490,0.05,1508.76,0.4872,0.2769
142715,0.179,7.09,350,35000,2490,0.05,1508.76,0.4875,0.2771
143080,0.179,7.09,350,35000,2490,0.05,1508.76,0.4879,0.2773
143445,0.179,7.09,350,35000,2490,0.05,1508.76,0.4882,0.2774
143810,0.179,7.09,350,35000,2490,0.05,1508.76,0.4886,0.2776
144175,0.179,7.09,350,35000,2490,0.05,1508.76,0.4889,0.2778
144540,0.179,7.09,350,35000,2490,0.05,1508.76,0.489,0.2781
144905,0.179,7.09,350,35000,2490,0.05,1508.76,0.4891,0.2784
145270,0.179,7.09,350,35000,2490,0.05,1508.76,0.4892,0.2788
145635,0.179,7.09,350,35000,2490,0.05,1508.76,0.4893,0.2791
146000,0.179,7.09,350,35000,2490,0.05,1508.76,0.4894,0.2794
146365,0.179,7.09,350,35000,2490,0.05,1508.76,0.4895,0.2797
146730,0.179,7.09,350,35000,2490,0.05,1508.76,0.4896,0.28
147095,0.179,7.09,350,35000,2490,0.05,1508.76,0.4897,0.2803
147460,0.179,7.09,350,35000,2490,0.05,1508.76,0.4898,0.2806
147825,0.179,7.09,350,35000,2490,0.05,1508.76,0.4899,0.281
148190,0.179,7.09,350,35000,2490,0.05,1508.76,0.4901,0.2813
148555,0.179,7.09,350,35000,2490,0.05,1508.76,0.4902,0.2816
148920,0.179,7.09,350,35000,2490,0.05,1508.76,0.4903,0.2819
149285,0.179,7.09,350,35000,2490,0.05,1508.76,0.4904,0.2822
149650,0.179,7.09,350,35000,2490,0.05,1508.76,0.4905,0.2825
150015,0.179,7.09,350,35000,2490,0.05,1508.76,0.4906,0.2828
150380,0.179,7.09,350,35000,2490,0.05,1508.76,0.4907,0.2832
150745,0.179,7.09,350,35000,2490,0.05,1508.76,0.4908,0.2835
151110,0.179,7.09,350,35000,2490,0.05,1508.76,0.4909,0.2838
151475,0.179,7.09,350,35000,2490,0.05,1508.76,0.491,0.2841
151840,0.179,7.09,350,35000,2490,0.05,1508.76,0.4911,0.2844
152205,0.179,7.09,350,35000,2490,0.05,1508.76,0.4912,0.2847
152570,0.179,7.09,350,35000,2490,0.05,1508.76,0.4913,0.285
152935,0.179,7.09,350,35000,2490,0.05,1508.76,0.4914,0.2854
153300,0.179,7.09,350,35000,2490,0.05,1508.76,0.4915,0.2857
153665,0.179,7.09,350,35000,2490,0.05,1508.76,0.4916,0.286
154030,0.179,7.09,350,35000,2490,0.05,1508.76,0.4917,0.2863
154395,0.179,7.09,350,35000,2490,0.05,1508.76,0.4918,0.2866
154760,0.179,7.09,350,35000,2490,0.05,1508.76,0.4919,0.2869
155125,0.179,7.09,350,35000,2490,0.05,1508.76,0.492,0.2872
155490,0.179,7.09,350,35000,2490,0.05,1508.76,0.4921,0.2876
155855,0.179,7.09,350,35000,2490,0.05,1508.76,0.4923,0.2879
156220,0.179,7.09,350,35000,2490,0.05,1508.76,0.4924,0.2882
156585,0.179,7.09,350,35000,2490,0.05,1508.76,0.4925,0.2885
156950,0.179,7.09,350,35000,2490,0.05,1508.76,0.4926,0.2888
157315,0.179,7.09,350,35000,2490,0.05,1508.76,0.4928,0.2889
157680,0.179,7.09,350,35000,2490,0.05,1508.76,0.4931,0.2889
158045,0.179,7.09,350,35000,2490,0.05,1508.76,0.4934,0.2889
158410,0.179,7.09,350,35000,2490,0.05,1508.76,0.4937,0.2889
158775,0.179,7.09,350,35000,2490,0.05,1508.76,0.494,0.2889
159140,0.179,7.09,350,35000,2490,0.05,1508.76,0.4944,0.2889
159505,0.179,7.09,350,35000,2490,0.05,1508.76,0.4947,0.2889
159870,0.179,7.09,350,35000,2490,0.05,1508.76,0.495,0.2889
160235,0.179,7.09,350,35000,2490,0.05,1508.76,0.4953,0.2889
160600,0.179,7.09,350,35000,2490,0.05,1508.76,0.4956,0.2889
160965,0.179,7.09,350,35000,2490,0.05,1508.76,0.4959,0.2889
161330,0.179,7.09,350,35000,2490,0.05,1508.76,0.4962,0.2889
161695,0.179,7.09,350,35000,2490,0.05,1508.76,0.4965,0.2889
162060,0.179,7.09,350,35000,2490,0.05,1508.76,0.4968,0.2889
162425,0.179,7.09,350,35000,2490,0.05,1508.76,0.4971,0.2889
162790,0.179,7.09,350,35000,2490,0.05,1508.76,0.4974,0.2889
163155,0.179,7.09,350,35000,2490,0.05,1508.76,0.4977,0.2889
163520,0.179,7.09,350,35000,2490,0.05,1508.76,0.498,0.2889
163885,0.179,7.09,350,35000,2490,0.05,1508.76,0.4983,0.2889
164250,0.179,7.09,350,35000,2490,0.05,1508.76,0.4986,0.2889
164615,0.179,7.09,350,35000,2490,0.05,1508.76,0.4989,0.2889
164980,0.179,7.09,350,35000,2490,0.05,1508.76,0.4992,0.2889
165345,0.179,7.09,350,35000,2490,0.05,1508.76,0.4996,0.2889
165710,0.179,7.09,350,35000,2490,0.05,1508.76,0.4999,0.2889
166075,0.179,7.09,350,35000,2490,0.05,1508.76,0.5002,0.2889
166440,0.179,7.09,350,35000,2490,0.05,1508.76,0.5005,0.2889
166805,0.179,7.09,350,35000,2490,0.05,1508.76,0.5008,0.2889
167170,0.179,7.09,350,35000,2490,0.05,1508.76,0.5011,0.2889
167535,0.179,7.09,350,35000,2490,0.05,1508.76,0.5014,0.2889
167900,0.179,7.09,350,35000,2490,0.05,1508.76,0.5017,0.2889
168265,0.179,7.09,350,35000,2490,0.05,1508.76,0.502,0.2889
168630,0.179,7.09,350,35000,2490,0.05,1508.76,0.5023,0.2889
168995,0.179,7.09,350,35000,2490,0.05,1508.76,0.5026,0.2889
169360,0.179,7.09,350,35000,2490,0.05,1508.76,0.5029,0.2889
169725,0.179,7.09,350,35000,2490,0.05,1508.76,0.5032,0.2889
170090,0.179,7.09,350,35000,2490,0.05,1508.76,0.5035,0.2889
170455,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2889
170820,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2889
171185,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.289
171550,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2893
171915,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2896
172280,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2898
172645,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2901
173010,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2904
173375,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2906
173740,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2909
174105,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2912
174470,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2914
174835,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2917
175200,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.292
175565,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2922
175930,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2925
176295,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2928
176660,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.293
177025,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2933
177390,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2936
177755,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2938
178120,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2941
178485,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2944
178850,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2946
179215,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2949
179580,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2952
179945,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2954
180310,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.2957
180675,0.179,7.09,350,35000,2490,0.05,1508.76,0.5037,0.296
36500,0.35,304,30,32000,800,0.208,2738,0.36,0.0678
73000,0.35,304,30,32000,800,0.208,2738,0.474,0.0884
109500,0.35,304,30,32000,800,0.208,2738,0.501,0.1135
146000,0.35,304,30,32000,800,0.208,2738,0.528,0.1301
182500,0.35,304,30,32000,800,0.208,2738,0.556,0.1467
219000,0.35,304,30,32000,800,0.208,2738,0.584,0.1618
255500,0.35,304,30,32000,800,0.208,2738,0.612,0.1769
292000,0.35,304,30,32000,800,0.208,2738,0.643,0.1903
328500,0.35,304,30,32000,800,0.208,2738,0.675,0.2016
365000,0.35,304,30,32000,800,0.208,2738,0.695,0.2129
401500,0.35,304,30,32000,800,0.208,2738,0.695,0.225
438000,0.35,304,30,32000,800,0.208,2738,0.695,0.2372
474500,0.35,304,30,32000,800,0.208,2738,0.695,0.2493
511000,0.35,304,30,32000,800,0.208,2738,0.695,0.2615
547500,0.35,304,30,32000,800,0.208,2738,0.677,0.2737
584000,0.35,304,30,32000,800,0.208,2738,0.618,0.2835
620500,0.35,304,30,32000,800,0.208,2738,0.56,0.2929
657000,0.35,304,30,32000,800,0.208,2738,0.501,0.3023
693500,0.35,304,30,32000,800,0.208,2738,0.442,0.3117
730000,0.35,304,30,32000,800,0.208,2738,0.39,0.3211
766500,0.35,304,30,32000,800,0.208,2738,0.358,0.3251
803000,0.35,304,30,32000,800,0.208,2738,0.326,0.3292
839500,0.35,304,30,32000,800,0.208,2738,0.294,0.3332
876000,0.35,304,30,32000,800,0.208,2738,0.262,0.3373
912500,0.35,304,30,32000,800,0.208,2738,0.234,0.3413
949000,0.35,304,30,32000,800,0.208,2738,0.223,0.3438
985500,0.35,304,30,32000,800,0.208,2738,0.213,0.3461
1022000,0.35,304,30,32000,800,0.208,2738,0.203,0.3484
1058500,0.35,304,30,32000,800,0.208,2738,0.193,0.3507
1095000,0.35,304,30,32000,800,0.208,2738,0.184,0.3529
1131500,0.35,304,30,32000,800,0.208,2738,0.179,0.3538
1168000,0.35,304,30,32000,800,0.208,2738,0.174,0.3546
1204500,0.35,304,30,32000,800,0.208,2738,0.168,0.3554
1241000,0.35,304,30,32000,800,0.208,2738,0.163,0.3563
1277500,0.35,304,30,32000,800,0.208,2738,0.158,0.3571
1314000,0.35,304,30,32000,800,0.208,2738,0.154,0.3576
1350500,0.35,304,30,32000,800,0.208,2738,0.15,0.3582
1387000,0.35,304,30,32000,800,0.208,2738,0.146,0.3588
1423500,0.35,304,30,32000,800,0.208,2738,0.142,0.3593
1460000,0.35,304,30,32000,800,0.208,2738,0.139,0.3599
1496500,0.35,304,30,32000,800,0.208,2738,0.138,0.3599
1533000,0.35,304,30,32000,800,0.208,2738,0.138,0.3599
1569500,0.35,304,30,32000,800,0.208,2738,0.137,0.3599
1606000,0.35,304,30,32000,800,0.208,2738,0.136,0.3599
1642500,0.35,304,30,32000,800,0.208,2738,0.135,0.36
1679000,0.35,304,30,32000,800,0.208,2738,0.133,0.3608
1715500,0.35,304,30,32000,800,0.208,2738,0.131,0.3616
1752000,0.35,304,30,32000,800,0.208,2738,0.129,0.3625
1788500,0.35,304,30,32000,800,0.208,2738,0.127,0.3633
3650,0.2,335,700,15000,800,0.25,2738,0.31,0.18
7300,0.2,335,700,15000,800,0.25,2738,0.34,0.191
10950,0.2,335,700,15000,800,0.25,2738,0.368,0.202
14600,0.2,335,700,15000,800,0.25,2738,0.394,0.213
18250,0.2,335,700,15000,800,0.25,2738,0.423,0.221
21900,0.2,335,700,15000,800,0.25,2738,0.448,0.221
25550,0.2,335,700,15000,800,0.25,2738,0.471,0.222
29200,0.2,335,700,15000,800,0.25,2738,0.493,0.223
32850,0.2,335,700,15000,800,0.25,2738,0.514,0.224
36500,0.2,335,700,15000,800,0.25,2738,0.536,0.224
40150,0.2,335,700,15000,800,0.25,2738,0.549,0.225
43800,0.2,335,700,15000,800,0.25,2738,0.561,0.226
47450,0.2,335,700,15000,800,0.25,2738,0.574,0.226
51100,0.2,335,700,15000,800,0.25,2738,0.586,0.227
54750,0.2,335,700,15000,800,0.25,2738,0.598,0.228
58400,0.2,335,700,15000,800,0.25,2738,0.605,0.227
62050,0.2,335,700,15000,800,0.25,2738,0.61,0.227
65700,0.2,335,700,15000,800,0.25,2738,0.615,0.226
69350,0.2,335,700,15000,800,0.25,2738,0.619,0.225
73000,0.2,335,700,15000,800,0.25,2738,0.623,0.224
76650,0.2,335,700,15000,800,0.25,2738,0.625,0.225
80300,0.2,335,700,15000,800,0.25,2738,0.627,0.226
83950,0.2,335,700,15000,800,0.25,2738,0.63,0.226
87600,0.2,335,700,15000,800,0.25,2738,0.631,0.227
91250,0.2,335,700,15000,800,0.25,2738,0.632,0.228
94900,0.2,335,700,15000,800,0.25,2738,0.635,0.228
98550,0.2,335,700,15000,800,0.25,2738,0.639,0.227
102200,0.2,335,700,15000,800,0.25,2738,0.642,0.227
105850,0.2,335,700,15000,800,0.25,2738,0.645,0.226
109500,0.2,335,700,15000,800,0.25,2738,0.647,0.226
113150,0.2,335,700,15000,800,0.25,2738,0.649,0.226
116800,0.2,335,700,15000,800,0.25,2738,0.649,0.227
120450,0.2,335,700,15000,800,0.25,2738,0.651,0.227
124100,0.2,335,700,15000,800,0.25,2738,0.652,0.228
127750,0.2,335,700,15000,800,0.25,2738,0.654,0.228
131400,0.2,335,700,15000,800,0.25,2738,0.657,0.228
135050,0.2,335,700,15000,800,0.25,2738,0.66,0.228
138700,0.2,335,700,15000,800,0.25,2738,0.663,0.228
142350,0.2,335,700,15000,800,0.25,2738,0.665,0.228
146000,0.2,335,700,15000,800,0.25,2738,0.667,0.228
149650,0.2,335,700,15000,800,0.25,2738,0.668,0.228
153300,0.2,335,700,15000,800,0.25,2738,0.668,0.229
156950,0.2,335,700,15000,800,0.25,2738,0.669,0.229
160600,0.2,335,700,15000,800,0.25,2738,0.67,0.229
164250,0.2,335,700,15000,800,0.25,2738,0.671,0.23
167900,0.2,335,700,15000,800,0.25,2738,0.671,0.23
171550,0.2,335,700,15000,800,0.25,2738,0.671,0.23
175200,0.2,335,700,15000,800,0.25,2738,0.671,0.23
178850,0.2,335,700,15000,800,0.25,2738,0.673,0.23
18250,0.16,130,130,32000,1870,0.05,5123,0.2078,0.1907
36500,0.16,130,130,32000,1870,0.05,5123,0.2094,0.1925
54750,0.16,130,130,32000,1870,0.05,5123,0.2326,0.2063
73000,0.16,130,130,32000,1870,0.05,5123,0.2649,0.2245
91250,0.16,130,130,32000,1870,0.05,5123,0.2763,0.2304
109500,0.16,130,130,32000,1870,0.05,5123,0.2859,0.236
127750,0.16,130,130,32000,1870,0.05,5123,0.312,0.2502
146000,0.16,130,130,32000,1870,0.05,5123,0.3295,0.2607
164250,0.16,130,130,32000,1870,0.05,5123,0.3291,0.2647
182500,0.16,130,130,32000,1870,0.05,5123,0.3711,0.2921
200750,0.16,130,130,32000,1870,0.05,5123,0.413,0.3195
219000,0.16,130,130,32000,1870,0.05,5123,0.4155,0.3211
237250,0.16,130,130,32000,1870,0.05,5123,0.4208,0.3301
255500,0.16,130,130,32000,1870,0.05,5123,0.4289,0.3424
273750,0.16,130,130,32000,1870,0.05,5123,0.4328,0.3469
292000,0.16,130,130,32000,1870,0.05,5123,0.4356,0.3498
310250,0.16,130,130,32000,1870,0.05,5123,0.4423,0.3569
328500,0.16,130,130,32000,1870,0.05,5123,0.4476,0.3611
346750,0.16,130,130,32000,1870,0.05,5123,0.4492,0.3604
94900,0.32,30,11,100000,750,0.08,20,0.217,0.132
102200,0.32,30,11,100000,750,0.08,20,0.2259,0.1412
109500,0.32,30,11,100000,750,0.08,20,0.2321,0.1522
116800,0.32,30,11,100000,750,0.08,20,0.2391,0.1566
124100,0.32,30,11,100000,750,0.08,20,0.2471,0.1613
131400,0.32,30,11,100000,750,0.08,20,0.2533,0.1672
138700,0.32,30,11,100000,750,0.08,20,0.2623,0.1694
146000,0.32,30,11,100000,750,0.08,20,0.2757,0.1748
153300,0.32,30,11,100000,750,0.08,20,0.2886,0.1816
160600,0.32,30,11,100000,750,0.08,20,0.3051,0.1862
167900,0.32,30,11,100000,750,0.08,20,0.3231,0.19
175200,0.32,30,11,100000,750,0.08,20,0.3414,0.1943
182500,0.32,30,11,100000,750,0.08,20,0.3604,0.1995
189800,0.32,30,11,100000,750,0.08,20,0.3783,0.205
197100,0.32,30,11,100000,750,0.08,20,0.4024,0.2108
204400,0.32,30,11,100000,750,0.08,20,0.4206,0.216
211700,0.32,30,11,100000,750,0.08,20,0.4387,0.2184
219000,0.32,30,11,100000,750,0.08,20,0.4604,0.224
226300,0.32,30,11,100000,750,0.08,20,0.4813,0.2301
233600,0.32,30,11,100000,750,0.08,20,0.503,0.2361
240900,0.32,30,11,100000,750,0.08,20,0.5209,0.2415
248200,0.32,30,11,100000,750,0.08,20,0.544,0.2452
255500,0.32,30,11,100000,750,0.08,20,0.5642,0.2486
262800,0.32,30,11,100000,750,0.08,20,0.5819,0.2559
270100,0.32,30,11,100000,750,0.08,20,0.5982,0.26
277400,0.32,30,11,100000,750,0.08,20,0.6139,0.2634
284700,0.32,30,11,100000,750,0.08,20,0.6232,0.2668
292000,0.32,30,11,100000,750,0.08,20,0.6338,0.2694
299300,0.32,30,11,100000,750,0.08,20,0.6444,0.2711
306600,0.32,30,11,100000,750,0.08,20,0.6444,0.2723
313900,0.32,30,11,100000,750,0.08,20,0.6458,0.2746
321200,0.32,30,11,100000,750,0.08,20,0.6498,0.2762
328500,0.32,30,11,100000,750,0.08,20,0.6534,0.2775
335800,0.32,30,11,100000,750,0.08,20,0.6569,0.2797
343100,0.32,30,11,100000,750,0.08,20,0.6608,0.2805
350400,0.32,30,11,100000,750,0.08,20,0.6643,0.2805
357700,0.32,30,11,100000,750,0.08,20,0.6674,0.2805
41975,0.2,100,180,32000,2100,0.4,11.909,0.164,0.098
744965,0.18,100,100,40000,2160,0.2,194.52,0.135861501,0.081223398
745330,0.18,100,100,40000,2160,0.2,194.52,0.146678108,0.082014719
745695,0.18,100,100,40000,2160,0.2,194.52,0.157494715,0.082806041
746060,0.18,100,100,40000,2160,0.2,194.52,0.168311322,0.083597362
746425,0.18,100,100,40000,2160,0.2,194.52,0.17912793,0.084388683
746790,0.18,100,100,40000,2160,0.2,194.52,0.186582684,0.084618302
747155,0.18,100,100,40000,2160,0.2,194.52,0.193933463,0.084618302
747520,0.18,100,100,40000,2160,0.2,194.52,0.201284242,0.084618302
747885,0.18,100,100,40000,2160,0.2,194.52,0.208635021,0.084618302
748250,0.18,100,100,40000,2160,0.2,194.52,0.2159858,0.084618302
748615,0.18,100,100,40000,2160,0.2,194.52,0.221168476,0.084663122
748980,0.18,100,100,40000,2160,0.2,194.52,0.225757339,0.08539977
749345,0.18,100,100,40000,2160,0.2,194.52,0.230346203,0.086136418
749710,0.18,100,100,40000,2160,0.2,194.52,0.234935066,0.086873067
750075,0.18,100,100,40000,2160,0.2,194.52,0.23952393,0.087609715
750440,0.18,100,100,40000,2160,0.2,194.52,0.243371242,0.088238255
750805,0.18,100,100,40000,2160,0.2,194.52,0.247171221,0.08881705
751170,0.18,100,100,40000,2160,0.2,194.52,0.2509712,0.089395845
751535,0.18,100,100,40000,2160,0.2,194.52,0.254771179,0.08997464
751900,0.18,100,100,40000,2160,0.2,194.52,0.258571158,0.090553435
752265,0.18,100,100,40000,2160,0.2,194.52,0.261492392,0.091104389
752630,0.18,100,100,40000,2160,0.2,194.52,0.264342377,0.091442019
752995,0.18,100,100,40000,2160,0.2,194.52,0.267192361,0.09177965
753360,0.18,100,100,40000,2160,0.2,194.52,0.270042345,0.09211728
753725,0.18,100,100,40000,2160,0.2,194.52,0.272892329,0.092454911
754090,0.18,100,100,40000,2160,0.2,194.52,0.276051564,0.092581061
754455,0.18,100,100,40000,2160,0.2,194.52,0.279241384,0.092299702
754820,0.18,100,100,40000,2160,0.2,194.52,0.282431204,0.092018344
1825,0.2,135,700,60000,1373,0.25,1369.86,0.369,0.158
3650,0.2,135,700,60000,1373,0.25,1369.86,0.389,0.162
5475,0.2,135,700,60000,1373,0.25,1369.86,0.407,0.17
7300,0.2,135,700,60000,1373,0.25,1369.86,0.425,0.178
9125,0.2,135,700,60000,1373,0.25,1369.86,0.437,0.18
10950,0.2,135,700,60000,1373,0.25,1369.86,0.448,0.182
12775,0.2,135,700,60000,1373,0.25,1369.86,0.455,0.186
14600,0.2,135,700,60000,1373,0.25,1369.86,0.463,0.189
16425,0.2,135,700,60000,1373,0.25,1369.86,0.47,0.188
18250,0.2,135,700,60000,1373,0.25,1369.86,0.477,0.187
20075,0.2,135,700,60000,1373,0.25,1369.86,0.481,0.186
21900,0.2,135,700,60000,1373,0.25,1369.86,0.484,0.185
23725,0.2,135,700,60000,1373,0.25,1369.86,0.484,0.187
25550,0.2,135,700,60000,1373,0.25,1369.86,0.484,0.189
27375,0.2,135,700,60000,1373,0.25,1369.86,0.486,0.19
29200,0.2,135,700,60000,1373,0.25,1369.86,0.487,0.191
31025,0.2,135,700,60000,1373,0.25,1369.86,0.487,0.193
32850,0.2,135,700,60000,1373,0.25,1369.86,0.488,0.194
34675,0.2,135,700,60000,1373,0.25,1369.86,0.487,0.195
